id,us_emotion,emotion_label,predicted_valence,predicted_arousal,predicted_emotion_label,em0prob,em1prob,em2prob,em3prob,em4prob,em5prob,em6prob,em7prob,rating,annotated_valence,annotated_arousal
30,9,7,-0.49560546875,-0.0482177734375,2,0.0319503471255302,0.114371478557587,0.605218410491943,0.00743482541292906,0.0421829074621201,0.120608806610107,0.0324218198657036,0.0458114743232727,2.0,-0.136054,0.173469
31,0,0,-0.39794921875,-0.141357421875,2,0.193334892392159,0.0437540449202061,0.535119652748108,0.0296923331916332,0.0382375679910183,0.0287507046014071,0.019340043887496,0.111770793795586,4.0,0.0,0.0
31,1,1,0.75732421875,0.12060546875,1,0.0001097029162338,0.980121612548828,0.000234062550589442,0.0148460725322366,0.00261537311598659,0.00144787703175098,0.000225535841309465,0.000399712065700442,4.0,0.62585,0.530612
31,2,1,0.73095703125,0.08978271484375,1,0.000632996612694114,0.967524528503418,0.011027317494154,0.00692265573889017,0.00578409479930997,0.00481630163267255,0.000608746777288616,0.00268329563550651,4.0,0.370748,0.360544
31,3,2,-0.4091796875,-0.2216796875,2,0.118104755878448,0.0143627570942044,0.66228312253952,0.0251336768269539,0.0370726846158504,0.105610266327858,0.0122252749279141,0.0252074226737022,3.0,-0.306122,-0.173469
31,4,2,-0.40576171875,-0.1832275390625,2,0.0890234261751175,0.0126988543197513,0.736610174179077,0.0184226743876934,0.0623193010687828,0.0504092127084732,0.0101442029699683,0.02037213742733,3.0,-0.292517,-0.261905
31,5,3,-0.052886962890625,0.6484375,4,0.0181142520159483,0.000137529597850516,0.0367888621985912,0.230872347950935,0.689257562160492,0.0138717358931899,0.0108774192631245,8.02202775957994e-05,4.0,-0.295918,0.227891
31,6,6,-0.446533203125,0.257568359375,5,0.0560610964894295,0.00113485963083804,0.207575172185898,0.00110424880404025,0.00306684710085392,0.454272270202637,0.259342551231384,0.0174428727477789,3.0,-0.319728,-0.282313
31,7,4,-0.051025390625,0.73681640625,4,0.000538332504220307,0.00011109124898212,0.00323390355333686,0.073316365480423,0.91435718536377,0.0074350805953145,0.000986284692771733,2.17898705159314e-05,4.0,-0.302721,0.278912
31,8,5,0.341064453125,0.1014404296875,5,0.0295795034617186,0.0825133845210075,0.335229724645615,0.0156483091413975,0.0868965536355972,0.384342789649963,0.0267750974744558,0.039014644920826,2.0,-0.265306,0.231293
31,9,7,-0.275146484375,-0.07537841796875,2,0.0393821410834789,0.0423748306930065,0.496939718723297,0.0242389477789402,0.116153940558434,0.232570007443428,0.0154675152152777,0.0328728929162025,3.0,-0.306122,0.210884
32,0,0,0.0618896484375,-0.046417236328125,0,0.354994714260101,0.120640873908997,0.213743910193443,0.046976238489151,0.017231035977602,0.024875907227397,0.0237599480897188,0.197777345776558,4.0,0.0,0.0
32,1,1,0.744140625,0.1204833984375,1,0.000186940611456521,0.944239318370819,0.000161152944201604,0.0452099442481995,0.00381393288262188,0.00419697491452098,0.00143634038977325,0.000755421526264399,4.0,0.547619,0.530612
32,2,1,0.7548828125,0.10906982421875,1,0.000570018077269197,0.953164994716644,0.00275146099738777,0.0246796607971191,0.0113517073914409,0.00475874170660973,0.00151653622742742,0.00120672874618322,4.0,0.493197,0.435374
32,3,2,-0.6474609375,-0.116455078125,2,0.105836667120457,0.0303627047687769,0.593981325626373,0.0427347309887409,0.0862317234277725,0.0674119517207146,0.0166049264371395,0.0568358972668648,4.0,-0.326531,-0.258503
32,4,2,-0.40283203125,-0.051910400390625,2,0.157798022031784,0.0442219451069832,0.424511879682541,0.0625764578580856,0.101076878607273,0.120472118258476,0.0295734610408545,0.0597692169249058,4.0,-0.282313,-0.221088
32,5,3,0.1170654296875,0.5732421875,4,0.0041865580715239,0.0074197449721396,0.00448275776579976,0.312734812498093,0.626213610172272,0.0180616863071918,0.0243165288120508,0.00258430629037321,5.0,0.401361,0.472789
32,6,6,-0.380126953125,0.211181640625,5,0.0957288220524788,0.0197644084692001,0.139752969145775,0.0973551049828529,0.0935569405555725,0.40918043255806,0.0751017332077026,0.0695595741271973,3.0,-0.29932,0.156463
32,7,4,-0.018646240234375,0.60888671875,4,0.00269280630163848,0.00132524804212153,0.0147000271826982,0.0969861373305321,0.837832450866699,0.0385172478854656,0.0072912685573101,0.000654765171930194,3.0,0.166667,0.170068
32,8,5,0.2333984375,0.2283935546875,5,0.035226259380579,0.0248817726969719,0.145014062523842,0.0219152420759201,0.0471712164580822,0.65756893157959,0.0510042458772659,0.0172182768583298,3.0,-0.282313,0.153061
32,9,7,-0.15185546875,0.5625,4,0.0151684172451496,0.00447065848857164,0.0930653661489487,0.0578632541000843,0.462297022342682,0.332330316305161,0.0265176072716713,0.00828729104250669,2.0,-0.312925,0.170068
33,0,0,0.36279296875,0.0311431884765625,3,0.115919411182404,0.12699630856514,0.106367126107216,0.360759019851685,0.162646532058716,0.0456419549882412,0.0133867403492332,0.0682828947901726,4.0,0.0,0.0
33,1,1,0.72802734375,0.16162109375,1,0.00148159998934716,0.907861053943634,0.00133851438295096,0.0702121183276176,0.00516120158135891,0.0081038661301136,0.00187657913193107,0.00396496662870049,4.0,0.561224,0.493197
33,2,1,0.73193359375,0.09405517578125,1,0.000668549444526434,0.958081722259521,0.00174427591264248,0.0212314762175083,0.00819246005266905,0.00436374917626381,0.000748739810660481,0.00496897893026471,4.0,0.329932,0.285714
33,3,2,-0.2449951171875,-0.1099853515625,4,0.133446872234344,0.0761483609676361,0.157914504408836,0.212523102760315,0.254481106996536,0.0964251980185509,0.0298055708408356,0.0392552763223648,3.0,-0.241497,-0.27551
33,4,2,-0.46630859375,-0.1065673828125,2,0.180979385972023,0.0362512208521366,0.446399956941605,0.0971317961812019,0.0783530548214912,0.061155654489994,0.0187701880931854,0.080958753824234,4.0,-0.367347,-0.255102
33,5,3,-0.002410888671875,0.751953125,4,0.00288970512337983,0.000164304728969,0.00626869918778539,0.166641071438789,0.813853025436401,0.00282276654615998,0.0073395948857069,2.08890050998889e-05,4.0,0.0816327,0.139456
33,6,6,0.311279296875,-0.1015625,1,0.0379083752632141,0.473232209682465,0.148147612810135,0.030639236792922,0.0241667237132788,0.179530993103981,0.0109568079933524,0.0954180508852005,4.0,-0.496599,0.261905
33,7,4,0.007415771484375,0.70166015625,4,0.00231164693832397,0.000650757690891623,0.00430609053000808,0.152836099267006,0.823003113269806,0.0122131183743477,0.00444712117314339,0.000232034726650454,3.0,-0.29932,0.197279
33,8,5,-0.0163726806640625,0.334716796875,5,0.105834849178791,0.0815834179520607,0.153341636061668,0.0225996542721987,0.05670465528965,0.412901073694229,0.0671742483973503,0.0998605117201805,4.0,-0.363946,0.166667
33,9,7,-0.094482421875,-0.01885986328125,4,0.115537941455841,0.13571386039257,0.173400670289993,0.127881035208702,0.20834569633007,0.114345334470272,0.0293412264436483,0.0954341888427734,3.0,-0.37415,0.210884
34,0,0,-0.1756591796875,-0.03179931640625,0,0.289324432611465,0.0963924080133438,0.218767061829567,0.0854823887348175,0.052510105073452,0.0758442133665085,0.0288294143974781,0.152849927544594,4.0,0.0,0.0
34,1,1,0.7431640625,0.1246337890625,1,0.000186991979717277,0.897733151912689,0.000179477588972077,0.0949907079339027,0.00496838800609112,0.000610732531640679,0.000518322223797441,0.00081225618487224,4.0,0.571429,0.482993
34,2,1,0.662109375,0.023223876953125,1,0.0109279723837972,0.821916162967682,0.0113411238417029,0.0218072813004255,0.0047554662451148,0.0168678220361471,0.00206940993666649,0.110314734280109,3.0,0.319728,0.29932
34,3,2,-0.457275390625,-0.0654296875,0,0.229342684149742,0.0714645534753799,0.203558728098869,0.149591788649559,0.0643739774823189,0.129342421889305,0.0399512015283108,0.112374648451805,4.0,-0.496599,-0.258503
34,4,2,-0.24853515625,0.137939453125,4,0.136519119143486,0.0343723781406879,0.122816435992718,0.216234743595123,0.310423344373703,0.0883750095963478,0.0343388319015503,0.0569200664758682,3.0,-0.183673,-0.180272
34,5,3,-0.26220703125,0.406005859375,4,0.0935550853610039,0.0023221776355058,0.243910759687424,0.132709130644798,0.405690878629684,0.0508526004850864,0.0677729174494743,0.00318646407686174,4.0,-0.166667,0.292517
34,6,6,-0.321044921875,0.1414794921875,0,0.275814920663834,0.0499849580228329,0.233054637908936,0.134602069854736,0.0760321095585823,0.127003833651543,0.0269912071526051,0.0765162780880928,2.0,-0.180272,-0.197279
34,7,4,0.32763671875,0.14892578125,3,0.0423146821558475,0.209299668669701,0.0255276709794998,0.464578419923782,0.182911306619644,0.0214335713535547,0.0086261834949255,0.0453084520995617,2.0,-0.22449,0.159864
34,8,5,-0.3662109375,0.42578125,5,0.0167226791381836,0.0434601381421089,0.0424948632717133,0.00649139191955328,0.0138500584289432,0.789388179779053,0.0491266995668411,0.038465965539217,3.0,-0.14966,0.132653
34,9,7,-0.390625,-0.10101318359375,2,0.0851321443915367,0.0178926512598991,0.33893096446991,0.12470094114542,0.243765458464622,0.150656938552856,0.0129380347207189,0.0259828586131334,4.0,-0.292517,-0.153061
